15:04:23, Si7021 test!
15:53:15, Humidity:    28.35	Temperature: 70.47
15:53:25, Humidity:    28.31	Temperature: 70.45
15:53:35, Humidity:    28.29	Temperature: 70.47
15:53:45, Humidity:    28.31	Temperature: 70.43
15:53:55, Humidity:    28.21	Temperature: 70.39
15:54:05, Humidity:    28.12	Temperature: 70.41
15:54:15, Humidity:    28.08	Temperature: 70.41
15:54:25, Humidity:    28.02	Temperature: 70.39
15:54:35, Humidity:    27.97	Temperature: 70.39
15:54:45, Humidity:    27.94	Temperature: 70.37
15:54:55, Humidity:    28.02	Temperature: 70.41
15:55:05, Humidity:    28.09	Temperature: 70.35
15:55:15, Humidity:    28.12	Temperature: 70.37
15:55:25, Humidity:    28.08	Temperature: 70.39
15:55:35, Humidity:    27.99	Temperature: 70.39
15:55:45, Humidity:    27.97	Temperature: 70.39
15:55:55, Humidity:    27.90	Temperature: 70.34
15:56:05, Humidity:    27.83	Temperature: 70.34
15:56:15, Humidity:    27.73	Temperature: 70.34
15:56:25, Humidity:    27.71	Temperature: 70.32
15:56:35, Humidity:    27.75	Temperature: 70.30
15:56:45, Humidity:    27.68	Temperature: 70.32
15:56:56, Humidity:    27.58	Temperature: 70.32
15:57:06, Humidity:    27.46	Temperature: 70.30
15:57:16, Humidity:    27.43	Temperature: 70.34
15:57:26, Humidity:    27.44	Temperature: 70.32
15:57:36, Humidity:    27.44	Temperature: 70.28
15:57:46, Humidity:    27.46	Temperature: 70.28
15:57:56, Humidity:    27.43	Temperature: 70.28
15:58:06, Humidity:    27.37	Temperature: 70.28
15:58:16, Humidity:    27.39	Temperature: 70.26
15:58:26, Humidity:    27.35	Temperature: 70.30
15:58:36, Humidity:    27.41	Temperature: 70.28
15:58:46, Humidity:    27.47	Temperature: 70.28
15:58:56, Humidity:    27.38	Temperature: 70.30
15:59:06, Humidity:    27.29	Temperature: 70.24
15:59:16, Humidity:    27.25	Temperature: 70.28
15:59:26, Humidity:    27.29	Temperature: 70.26
15:59:36, Humidity:    27.46	Temperature: 70.28
15:59:46, Humidity:    27.54	Temperature: 70.26
15:59:56, Humidity:    27.70	Temperature: 70.28
16:00:06, Humidity:    28.25	Temperature: 70.34
16:00:16, Humidity:    29.24	Temperature: 70.30
16:00:26, Humidity:    29.54	Temperature: 70.32
16:00:36, Humidity:    29.34	Temperature: 70.34
16:00:46, Humidity:    29.14	Temperature: 70.37
16:00:56, Humidity:    29.00	Temperature: 70.39
16:01:07, Humidity:    28.80	Temperature: 70.39
16:01:17, Humidity:    28.69	Temperature: 70.37
16:01:27, Humidity:    28.63	Temperature: 70.39
16:01:37, Humidity:    28.60	Temperature: 70.39
16:01:47, Humidity:    28.71	Temperature: 70.39
16:01:57, Humidity:    28.75	Temperature: 70.37
16:02:07, Humidity:    28.76	Temperature: 70.41
16:02:17, Humidity:    28.66	Temperature: 70.41
16:02:27, Humidity:    28.51	Temperature: 70.39
16:02:37, Humidity:    28.50	Temperature: 70.39
