Tue:22:16:06, eCOtwo: 552.00 ppm	HCHO: 0.014 ppm
Tue:22:16:06, 31.00 ppb	eCOtwo: 555.00 ppm	HCHO: 0.013 ppm
Tue:22:18:58, 	Humidity: 40.63	Temp: 77.34	TVOC: 27.00 ppb	eCOtwo: 440.00 ppm	HCHO: 0.015 ppm
Tue:22:18:59, 	Humidity: 40.65	Temp: 77.30	TVOC: 26.00 ppb	eCOtwo: 431.00 ppm	HCHO: 0.015 ppm
Tue:22:19:00, 	Humidity: 40.67	Temp: 77.30	TVOC: 24.00 ppb	eCOtwo: 442.00 ppm	HCHO: 0.015 ppm
Tue:22:19:01, 	Humidity: 40.69	Temp: 77.30	TVOC: 34.00 ppb	eCOtwo: 447.00 ppm	HCHO: 0.014 ppm
Tue:22:19:03, 	Humidity: 40.70	Temp: 77.28	TVOC: 26.00 ppb	eCOtwo: 441.00 ppm	HCHO: 0.014 ppm
Tue:22:19:04, 	Humidity: 40.71	Temp: 77.30	TVOC: 26.00 ppb	eCOtwo: 438.00 ppm	HCHO: 0.013 ppm
Tue:22:19:05, 	Humidity: 40.73	Temp: 77.32	TVOC: 24.00 ppb	eCOtwo: 438.00 ppm	HCHO: 0.013 ppm
Tue:22:19:06, 	Humidity: 40.75	Temp: 77.27	TVOC: 26.00 ppb	eCOtwo: 434.00 ppm	HCHO: 0.012 ppm
Tue:22:19:07, 	Humidity: 40.75	Temp: 77.30	TVOC: 31.00 ppb	eCOtwo: 431.00 ppm	HCHO: 0.012 ppm
Tue:22:19:08, 	Humidity: 40.75	Temp: 77.32	TVOC: 31.00 ppb	eCOtwo: 438.00 ppm	HCHO: 0.012 ppm
Tue:22:19:09, 	Humidity: 40.76	Temp: 77.28	TVOC: 30.00 ppb	eCOtwo: 433.00 ppm	HCHO: 0.011 ppm
Tue:22:19:10, 	Humidity: 40.76	Temp: 77.30	TVOC: 30.00 ppb	eCOtwo: 437.00 ppm	HCHO: 0.011 ppm
Tue:22:19:11, 	Humidity: 40.76	Temp: 77.28	TVOC: 24.00 ppb	eCOtwo: 433.00 ppm	HCHO: 0.011 ppm
Tue:22:19:12, 	Humidity: 40.74	Temp: 77.32	TVOC: 34.00 ppb	eCOtwo: 429.00 ppm	HCHO: 0.011 ppm
Tue:22:19:14, 	Humidity: 40.76	Temp: 77.30	TVOC: 32.00 ppb	eCOtwo: 426.00 ppm	HCHO: 0.011 ppm
Tue:22:19:15, 	Humidity: 40.76	Temp: 77.34	TVOC: 26.00 ppb	eCOtwo: 424.00 ppm	HCHO: 0.011 ppm
Tue:22:19:16, 	Humidity: 40.75	Temp: 77.34	TVOC: 31.00 ppb	eCOtwo: 430.00 ppm	HCHO: 0.012 ppm
Tue:22:19:17, 	Humidity: 40.76	Temp: 77.36	TVOC: 24.00 ppb	eCOtwo: 430.00 ppm	HCHO: 0.012 ppm
Tue:22:19:18, 	Humidity: 40.76	Temp: 77.36	TVOC: 29.00 ppb	eCOtwo: 429.00 ppm	HCHO: 0.012 ppm
Tue:22:19:19, 	Humidity: 40.76	Temp: 77.36	TVOC: 27.00 ppb	eCOtwo: 437.00 ppm	HCHO: 0.012 ppm
Tue:22:19:20, 	Humidity: 40.73	Temp: 77.34	TVOC: 25.00 ppb	eCOtwo: 433.00 ppm	HCHO: 0.012 ppm
Tue:22:19:21, 	Humidity: 40.73	Temp: 77.28	TVOC: 23.00 ppb	eCOtwo: 431.00 ppm	HCHO: 0.012 ppm
Tue:22:19:22, 	Humidity: 40.73	Temp: 77.30	TVOC: 31.00 ppb	eCOtwo: 442.00 ppm	HCHO: 0.012 ppm
Tue:22:19:24, 	Humidity: 40.73	Temp: 77.30	TVOC: 27.00 ppb	eCOtwo: 436.00 ppm	HCHO: 0.012 ppm
