Sun:23:10:31, 	Humidity: 37.48	Temp: 69.66	TVOC: 11.00 ppb	eCOtwo: 480.00 ppm	HCHO: 0.020 ppm
Sun:23:10:32, 	Humidity: 37.48	Temp: 69.70	TVOC: 9.00 ppb	eCOtwo: 479.00 ppm	HCHO: 0.020 ppm
Sun:23:10:33, 	Humidity: 37.48	Temp: 69.70	TVOC: 12.00 ppb	eCOtwo: 484.00 ppm	HCHO: 0.020 ppm
Sun:23:10:34, 	Humidity: 37.48	Temp: 69.72	TVOC: 9.00 ppb	eCOtwo: 472.00 ppm	HCHO: 0.020 ppm
Sun:23:10:35, 	Humidity: 37.47	Temp: 69.72	TVOC: 14.00 ppb	eCOtwo: 486.00 ppm	HCHO: 0.020 ppm
Sun:23:10:36, 	Humidity: 37.49	Temp: 69.68	TVOC: 12.00 ppb	eCOtwo: 487.00 ppm	HCHO: 0.020 ppm
Sun:23:10:37, 	Humidity: 37.48	Temp: 69.68	TVOC: 9.00 ppb	eCOtwo: 479.00 ppm	HCHO: 0.020 ppm
Sun:23:10:38, 	Humidity: 37.50	Temp: 69.70	TVOC: 0.00 ppb	eCOtwo: 481.00 ppm	HCHO: 0.020 ppm
Sun:23:10:40, 	Humidity: 37.48	Temp: 69.72	TVOC: 6.00 ppb	eCOtwo: 479.00 ppm	HCHO: 0.020 ppm
Sun:23:10:41, 	Humidity: 37.48	Temp: 69.68	TVOC: 3.00 ppb	eCOtwo: 493.00 ppm	HCHO: 0.020 ppm
Sun:23:10:42, 	Humidity: 37.51	Temp: 69.72	TVOC: 0.00 ppb	eCOtwo: 470.00 ppm	HCHO: 0.020 ppm
Sun:23:10:43, 	Humidity: 37.51	Temp: 69.68	TVOC: 10.00 ppb	eCOtwo: 495.00 ppm	HCHO: 0.020 ppm
Sun:23:10:44, 	Humidity: 37.49	Temp: 69.74	TVOC: 8.00 ppb	eCOtwo: 487.00 ppm	HCHO: 0.020 ppm
Sun:23:10:45, 	Humidity: 37.51	Temp: 69.72	TVOC: 6.00 ppb	eCOtwo: 495.00 ppm	HCHO: 0.021 ppm
Sun:23:10:46, 	Humidity: 37.51	Temp: 69.76	TVOC: 6.00 ppb	eCOtwo: 479.00 ppm	HCHO: 0.021 ppm
Sun:23:10:47, 	Humidity: 37.53	Temp: 69.74	TVOC: 11.00 ppb	eCOtwo: 493.00 ppm	HCHO: 0.021 ppm
Sun:23:10:48, 	Humidity: 37.52	Temp: 69.74	TVOC: 7.00 ppb	eCOtwo: 489.00 ppm	HCHO: 0.021 ppm
Sun:23:10:50, 	Humidity: 37.51	Temp: 69.70	TVOC: 7.00 ppb	eCOtwo: 500.00 ppm	HCHO: 0.021 ppm
Sun:23:10:51, 	Humidity: 37.51	Temp: 69.74	TVOC: 13.00 ppb	eCOtwo: 511.00 ppm	HCHO: 0.021 ppm
Sun:23:10:52, 	Humidity: 37.52	Temp: 69.74	TVOC: 6.00 ppb	eCOtwo: 511.00 ppm	HCHO: 0.022 ppm
Sun:23:10:53, 	Humidity: 37.51	Temp: 69.72	TVOC: 15.00 ppb	eCOtwo: 505.00 ppm	HCHO: 0.022 ppm
Sun:23:10:54, 	Humidity: 37.52	Temp: 69.72	TVOC: 9.00 ppb	eCOtwo: 523.00 ppm	HCHO: 0.022 ppm
Sun:23:10:55, 	Humidity: 37.51	Temp: 69.70	TVOC: 14.00 ppb	eCOtwo: 539.00 ppm	HCHO: 0.021 ppm
Sun:23:10:56, 	Humidity: 37.49	Temp: 69.68	TVOC: 11.00 ppb	eCOtwo: 538.00 ppm	HCHO: 0.021 ppm
Sun:23:10:57, 	Humidity: 37.51	Temp: 69.70	TVOC: 17.00 ppb	eCOtwo: 547.00 ppm	HCHO: 0.021 ppm
Sun:23:10:58, 	Humidity: 37.51	Temp: 69.70	TVOC: 21.00 ppb	eCOtwo: 568.00 ppm	HCHO: 0.021 ppm
Sun:23:10:59, 	Humidity: 37.51	Temp: 69.66	TVOC: 19.00 ppb	eCOtwo: 558.00 ppm	HCHO: 0.021 ppm
Sun:23:11:01, 	Humidity: 37.51	Temp: 69.66	TVOC: 26.00 ppb	eCOtwo: 568.00 ppm	HCHO: 0.021 ppm
Sun:23:11:02, 	Humidity: 37.51	Temp: 69.66	TVOC: 22.00 ppb	eCOtwo: 570.00 ppm	HCHO: 0.021 ppm
Sun:23:11:03, 	Humidity: 37.49	Temp: 69.68	TVOC: 22.00 ppb	eCOtwo: 582.00 ppm	HCHO: 0.021 ppm
Sun:23:11:04, 	Humidity: 37.49	Temp: 69.68	TVOC: 27.00 ppb	eCOtwo: 579.00 ppm	HCHO: 0.020 ppm
